"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3301627";"TENAPANOR HYDROCHLORIDE";"AZD-1722 HYDROCHLORIDE|AZD1722|AZD1722 hydrochloride|IBSRELA|RDX-5791|RDX5791|TENAPANOR DIHYDROCHLORIDE|TENAPANOR HYDROCHLORIDE";"Small molecule";"4.0";"1217.99";"8";"50";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1142.3097";"None";"None";"C50H68Cl6N8O10S2";"CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1.Cl.Cl";"VFRAXTZDILCRKY-OWRGXFNZSA-N"
"CHEMBL4650486";"ZANSECIMAB";"LY-3127804|LY3127804|ZANSECIMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL507048";"COLIMYCIN";"COLIMYCIN|COLISTIMETHATE SODIUM|COLISTIN SODIUM METHANESULFONATE|NSC-756688|W 1929|W-1929";"Protein";"3.0";"968.26";"1";"2";"-3.14";"386.21";"14";"14";"3";"22";"N";"0.05";"11.71";"10.15";"-4.85";"-13.23";"0";"MOL";"0";"68";"23";"18";"3";"967.6542";"0.55";"BASE";"C45H85N13O10";"CCC(C)CCCCC(=O)NCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H]([C@@H](C)O)NC1=O";"RPABDKTXMKOGKI-OYTUFZPASA-N"
"CHEMBL1829433";"AZD-4877";"AZD 4877|AZD-4877|AZD4877";"Small molecule";"2.0";"503.67";"21";"49";"4.71";"94.11";"7";"1";"1";"9";"N";"0.36";"None";"9.77";"4.19";"1.91";"4";"MOL";"0";"36";"7";"2";"1";"503.2355";"-1.25";"BASE";"C28H33N5O2S";"Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1";"SMFXSYMLJDHGIE-UHFFFAOYSA-N"
"CHEMBL2106217";"FENFLURAMINE HYDROCHLORIDE";"AHR-3002|DL-FENFLURAMINE HYDROCHLORIDE|FENFLURAMINE HCL|FENFLURAMINE HYDROCHLORIDE|FINTEPLA|GANAL|HHR-965|PONDERAX|PONDERAX PACAPS|Pondimin";"Small molecule";"4.0";"267.72";"1";"1";"3.25";"12.03";"1";"1";"0";"4";"N";"0.84";"None";"10.22";"3.47";"0.79";"1";"MOL";"0";"16";"1";"1";"0";"231.1235";"-0.98";"BASE";"C12H17ClF3N";"CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl";"ZXKXJHAOUFHNAS-UHFFFAOYSA-N"
"CHEMBL4298169";"TROPIFEXOR";"LJN-452|LJN452|NVP-LJN452-NXA|TROPIFEXOR";"Small molecule";"2.0";"603.59";"5";"13";"7.28";"97.92";"8";"1";"2";"8";"N";"0.21";"3.58";"0.77";"7.37";"4.02";"4";"MOL";"0";"42";"8";"1";"2";"603.1451";"-0.91";"ACID";"C29H25F4N3O5S";"O=C(O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1";"VYLOOGHLKSNNEK-PIIMJCKOSA-N"
"CHEMBL4068611";"RELACORILANT";"CORT 125134|CORT-125134|CORT125134|RELACORILANT";"Small molecule";"3.0";"586.57";"20";"55";"4.06";"102.98";"8";"0";"1";"5";"N";"0.26";"None";"2.37";"3.34";"3.34";"4";"MOL";"0";"41";"9";"0";"1";"586.1410";"-1.43";"NEUTRAL";"C27H22F4N6O3S";"Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1";"WANIDIGFXJFFEL-SANMLTNESA-N"
"CHEMBL592868";"ESTROGEN";"ESTROGEN";"Small molecule";"3.0";"310.44";"6";"22";"4.00";"40.46";"2";"2";"0";"0";"N";"0.71";"10.33";"None";"4.73";"4.73";"1";"MOL";"0";"23";"2";"2";"0";"310.1933";"1.83";"NEUTRAL";"C21H26O2";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C";"GJUHUIXJLZINMA-MJCUULBUSA-N"
"CHEMBL4298101";"LADIRATUZUMAB VEDOTIN";"LADIRATUZUMAB VEDOTIN|SGN-LIV1A";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108351";"VOTUCALIS";"REV-131|REV131|VOTUCALIS";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3707339";"PYRIDOXAL 5-PHOSPHATE GLUTAMIC ACID";"";"Small molecule";"-1.0";"393.29";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"393.0937";"None";"None";"C13H20N3O9P";"Cc1ncc(COP(=O)(O)O)c(C=O)c1O.NC(=O)CC[C@H](N)C(=O)O";"BCARVEADLDZBJT-HVDRVSQOSA-N"
"CHEMBL1570";"SULFOXONE";"ALDESULFONE|ALDESULPHONE|Sulfoxone";"Small molecule";"4.0";"404.49";"2";"2";"1.70";"132.80";"6";"4";"0";"8";"N";"0.49";"1.70";"None";"1.27";"-3.26";"2";"MOL";"0";"25";"8";"4";"0";"404.0170";"-0.74";"ACID";"C14H16N2O6S3";"O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1";"NEDPPCHNEOMTJV-UHFFFAOYSA-N"
"CHEMBL1671";"PROPRANOLOL HYDROCHLORIDE";"ANGILOL|APSOLOL|AVLOCARDYL|AY 64043|AY-64043|BEDRANOL|BEDRANOL S.R.|BERKOLOL|BETA-PROGRANE MR|BETADUR CR|CARDINOL|DUPROMEX|HALF BETA-PROGRANE MR|HALF PROPANIX LA|HALF PROPATARD LA|HALF-BEPRANE CR|HALF-BETADUR CR|HALF-INDERAL LA|HEMANGEOL|ICI 45520|ICI-45520|INDERAL LA|INNOPRAN XL|Inderal|Innopran|LEDERPRONOL|LOPRANOL LA|NSC-91523|PROBETA LA|PROPANIX LA|PROPANIX-10|PROPANIX-160|PROPANIX-160 SR|PROPANIX-40|PROPANIX-80|PROPATARD LA|PROPRANOLOL HYDROCHLORIDE|PROPRANOLOL HYDROCHLORIDE INTENSOL|RAPRANOL SR|SLO-BLOK|SLO-PRO|SLOPROLOL|SYPROL|Sagittol|Tesnol";"Small molecule";"4.0";"295.81";"68";"199";"2.58";"41.49";"3";"2";"0";"6";"N";"0.84";"None";"9.67";"2.58";"0.36";"2";"MOL";"0";"19";"3";"2";"0";"259.1572";"-0.47";"BASE";"C16H22ClNO2";"CC(C)NCC(O)COc1cccc2ccccc12.Cl";"ZMRUPTIKESYGQW-UHFFFAOYSA-N"
"CHEMBL3904602";"LEROCICLIB";"G1T-38|G1T38|G1T38 FREE BASE|LEROCICLIB";"Small molecule";"3.0";"474.61";"12";"20";"3.50";"91.21";"8";"2";"0";"4";"N";"0.60";"11.59";"8.19";"3.51";"2.65";"3";"MOL";"0";"35";"9";"2";"0";"474.2856";"-1.00";"NEUTRAL";"C26H34N8O";"CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1";"YPJRHEKCFKOVRT-UHFFFAOYSA-N"
"CHEMBL1743053";"OTELIXIZUMAB";"CHAGLY CD3|CHAGLYCD-3|ChAglyCD|Chaglycd3|OTELIXIZUMAB|Otelixizumab|TRX-4|TRX4";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1956285";"DSM-265";"DSM-265|DSM265";"Small molecule";"2.0";"415.34";"29";"252";"5.95";"55.11";"5";"1";"1";"4";"N";"0.54";"None";"None";"5.68";"5.68";"3";"MOL";"0";"27";"5";"1";"1";"415.0702";"-1.53";"NEUTRAL";"C14H12F7N5S";"Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1";"OIZSVTOIBNSVOS-UHFFFAOYSA-N"
"CHEMBL426084";"SAMIDORPHAN";"ALKS 33|ALKS-33|ALKS-5461 COMPONENT SAMIDORPHAN|RDC-0313|RDC-0313-00|SAMIDORPHAN|Samidorphan";"Small molecule";"4.0";"370.45";"3";"3";"1.25";"103.86";"5";"3";"0";"3";"N";"0.74";"7.88";"8.94";"0.46";"0.12";"1";"MOL";"0";"27";"6";"4";"0";"370.1893";"1.17";"BASE";"C21H26N2O4";"NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3";"RYIDHLJADOKWFM-MAODMQOUSA-N"
"CHEMBL55643";"COPPER";"BRONZE POWDER|C.I. 77400|C.I. PIGMENT METAL|CI 77400|COPPER|COPPER POWDER|COPPER, ELEMENTAL|COPPER, METALLIC|CU-7|CUPRUM METALLICUM|PARAGARD T 380A|TATUM-T";"Small molecule";"4.0";"63.55";"3";"13";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"1";"None";"None";"None";"None";"62.9285";"None";"None";"Cu+2";"";""
"CHEMBL4650894";"ISUZINAXIB";"";"Small molecule";"2.0";"279.34";"";"";"3.59";"50.94";"4";"1";"0";"4";"N";"0.79";"5.36";"1.51";"4.66";"3.14";"3";"MOL";"0";"21";"4";"1";"0";"279.1372";"-1.27";"ACID";"C17H17N3O";"CCCc1c(-c2ccccc2)nn(-c2ccccn2)c1O";"LQKQLKMTJOMCMJ-UHFFFAOYSA-N"
"CHEMBL1649931";"PF-232798";"PF-00232798|PF-232798";"Small molecule";"2.0";"509.67";"13";"24";"4.31";"70.47";"5";"1";"1";"7";"N";"0.60";"None";"9.58";"1.99";"-0.19";"2";"MOL";"0";"37";"7";"1";"1";"509.3166";"-1.08";"BASE";"C29H40FN5O2";"CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1";"QETUKYDWZIRTEI-QUMGSSFMSA-N"
"CHEMBL250450";"ISOQUERCETIN";"3-GLUCOSYLQUERCETIN|CONTIGOSIDE B|FEMA NO. 4225|GLUCOSYL-3-QUERCETIN|HIRSUTRIN|ISOQUERCETIN|ISOQUERCETIN, (-)-|ISOQUERCITRIN|ISOQUERCITROSIDE|ISOTRIFOLIIN|ISOTRIFOLIN|NSC-115918|NSC-407304|QUERCETIN 3-D-GLUCOSIDE|QUERCETIN 3-O-GLUCOPYRANOSIDE|QUERCETIN 3-O-GLUCOSIDE|QUERCETIN 3.BETA.-GLUCOSIDE|QUERCETIN GLUCOSIDE|QUERCETIN-3-GLUCOSE|QUERCETIN-3-O-GLUCOSIDE|QUERCETOL 3-MONOGLUCOSIDE|RONACARE ISOQUERCETIN";"Small molecule";"2.0";"464.38";"122";"388";"-0.54";"210.51";"12";"8";"2";"4";"N";"0.23";"6.37";"None";"-0.14";"-1.30";"3";"MOL";"0";"33";"12";"8";"2";"464.0955";"2.16";"ACID";"C21H20O12";"O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"OVSQVDMCBVZWGM-QSOFNFLRSA-N"
"CHEMBL3545398";"PG-760564";"PG-760564";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4207489";"SJ-733";"SJ-733|SJ733";"Small molecule";"2.0";"468.41";"7";"25";"4.57";"86.09";"4";"1";"0";"4";"N";"0.57";"13.64";"4.78";"3.64";"3.64";"3";"MOL";"0";"34";"6";"1";"0";"468.1209";"-1.76";"NEUTRAL";"C24H16F4N4O2";"N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F";"VKCPFWKTFZAOTO-LEWJYISDSA-N"
"CHEMBL929";"DELAVIRDINE MESYLATE";"DELAVIRDINE MESILATE|DELAVIRDINE MESYLATE|DELAVIRDINE METHANESULFONATE|Rescriptor|U-90152S|U-90152T";"Small molecule";"4.0";"552.68";"15";"119";"2.72";"110.43";"6";"3";"0";"6";"N";"0.53";"9.39";"6.82";"1.02";"0.92";"3";"MOL";"0";"32";"9";"3";"0";"456.1944";"-1.75";"NEUTRAL";"C23H32N6O6S2";"CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O";"MEPNHSOMXMALDZ-UHFFFAOYSA-N"
"CHEMBL4298084";"ODRONEXTAMAB";"ODRONEXTAMAB|REGN-1979|REGN1979";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL408";"TROGLITAZONE";"CI-991|CS-045|GR-92132X|GR92132X|Prelay|ROMOZIN|Rezulin|TROGLITAZONE";"Small molecule";"4.0";"441.55";"203";"914";"4.37";"84.86";"6";"2";"0";"5";"N";"0.72";"6.61";"None";"5.50";"4.67";"2";"MOL";"0";"31";"6";"2";"0";"441.1610";"1.04";"NEUTRAL";"C24H27NO5S";"Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2";"GXPHKUHSUJUWKP-UHFFFAOYSA-N"
"CHEMBL485747";"HYDROXYTYROSOL";"HOMOPROTOCATECHUYL ALCOHOL|HYDROXYTYROSOL";"Small molecule";"3.0";"168.19";"14";"15";"1.02";"60.69";"3";"3";"0";"3";"N";"0.59";"9.51";"None";"1.33";"1.33";"1";"MOL";"0";"12";"3";"3";"0";"168.0786";"1.17";"NEUTRAL";"C9H12O3";"OCCCc1ccc(O)c(O)c1";"DPTPQXXDBLPEOP-UHFFFAOYSA-N"
"CHEMBL4650439";"LATOZINEMAB";"AL-001|AL001|LATOZINEMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802215";"GALEGENIMAB";"FHTR-2163|FHTR2163|GALEGENIMAB|RG 6147|RG-6147|RG6147|RO-7171009|RO7171009";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL310671";"SACCHARIN";"BENZOSULFINIDE|E-954(I)|E954|GLUSIDE|INS NO.954(I)|INS-954(I)|NSC-5349|SACCHARIN|SACCHARINUM|Sweeta";"Small molecule";"3.0";"183.19";"54";"277";"0.12";"63.24";"3";"1";"0";"0";"N";"0.62";"1.94";"None";"0.45";"-0.49";"1";"MOL";"0";"12";"4";"1";"0";"182.9990";"-0.98";"ACID";"C7H5NO3S";"O=C1NS(=O)(=O)c2ccccc21";"CVHZOJJKTDOEJC-UHFFFAOYSA-N"
"CHEMBL1133";"OXYBUTYNIN CHLORIDE";"5058|DITROPAN XL|Ditropan|GELNIQUE|MJ 4309-1|MJ-4309-1|NSC-759108|OXYBUTYNIN CHLORIDE|OXYBUTYNIN HYDROCHLORIDE|POLLAKISU|TROPAX";"Small molecule";"4.0";"393.96";"38";"122";"3.34";"49.77";"4";"1";"0";"7";"N";"0.60";"11.53";"8.77";"4.44";"3.06";"1";"MOL";"0";"26";"4";"1";"0";"357.2304";"-0.42";"BASE";"C22H32ClNO3";"CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl";"SWIJYDAEGSIQPZ-UHFFFAOYSA-N"
"CHEMBL2108757";"PENTETREOTIDE";"(-)-PENTETOREOTIDE|DTPA-SMS|PENTETOREOTIDE|PENTETREOTIDE|SDZ 215-811|SDZ 215-811S|SDZ-215-811|SDZ-215-811S|SDZ-215811";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1200644";"FONDAPARINUX SODIUM";"Arixtra|FONDAPARIN SODIUM|FONDAPARINUX SODIUM|FONDAPARINUX SODIUM FOR ASSAY|FONDAPARINUX SODIUM IDENTIFICATION|IC-851589|ORG 31540|ORG-31540|QUIXIDAR|SR 90107A|SR-90107A";"Oligosaccharide";"4.0";"1728.09";"7";"42";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1506.9513";"None";"None";"C31H43N3Na10O49S8";"CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]";"XEKSTYNIJLDDAZ-JASSWCPGSA-D"
"CHEMBL2364611";"GALUNISERTIB";"GALUNISERTIB|Galunisertib|LY-2157299|LY2157299";"Small molecule";"2.0";"369.43";"303";"367";"3.51";"86.69";"5";"1";"0";"3";"N";"0.60";"None";"3.36";"2.64";"2.64";"4";"MOL";"0";"28";"6";"2";"0";"369.1590";"-1.07";"NEUTRAL";"C22H19N5O";"Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1";"IVRXNBXKWIJUQB-UHFFFAOYSA-N"
"CHEMBL4297632";"OXYCODEGOL";"LOXICODEGOL|NKTR-181|OXICODEGOL|OXYCODEGOL";"Small molecule";"3.0";"595.73";"";"";"1.59";"106.54";"11";"1";"2";"20";"N";"0.22";"13.58";"8.92";"0.98";"-0.54";"1";"MOL";"0";"42";"11";"1";"2";"595.3356";"0.93";"BASE";"C31H49NO10";"COCCOCCOCCOCCOCCOCCO[C@H]1CCC2(O)[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5";"RQHILGKAOIGUHU-BUCMUWKRSA-N"
"CHEMBL1368";"SODIUM PHOSPHATE, MONOBASIC";"E-339(I)|E339|INS NO.339(I)|INS-339(I)|Ionosol B|Ionosol MB|Ionosol T|MONOBASIC SODIUM PHOSPHATE|MONOSODIUM PHOSPHATE|MONOSODIUM PHOSPHATE, ANHYDROUS|SODIUM ACID PHOSPHATE|SODIUM BIPHOSPHATE|SODIUM BIPHOSPHATE, ANHYDROUS|SODIUM DIHYDROGEN PHOSPHATE|SODIUM ORTHOPHOSPHATE MONOBASIC|SODIUM PHOSPHATE MONOBASIC|SODIUM PHOSPHATE MONOBASIC (ANHYDROUS)|SODIUM PHOSPHATE, MONOBASIC|SODIUM PHOSPHATE, MONOBASIC ANHYDROUS|SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS|SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE|SODIUM PHOSPHATE,MONOBASIC|SODIUM PRIMARY PHOSPHATE|Sodium Phosphate, Monobasic";"Small molecule";"4.0";"119.98";"5";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"119.9588";"None";"None";"H2NaO4P";"O=P([O-])(O)O.[Na+]";"AJPJDKMHJJGVTQ-UHFFFAOYSA-M"
"CHEMBL541";"BENZOIC ACID";"ACIDUM BENZOICUM|BENZOIC ACID|BENZOIC ACID (E 210)|BENZOICUM ACIDUM|Benzoate|Benzoic Acid|DRACYLIC ACID|E-210|E210|FEMA NO. 2131|INS NO.210|INS-210|MENNO-FLORADES|NSC-149|VEVOVITALL|WHITFIELD'S";"Small molecule";"4.0";"122.12";"163";"763";"1.38";"37.30";"1";"1";"0";"1";"Y";"0.61";"4.08";"None";"1.63";"-1.48";"1";"MOL";"0";"9";"2";"1";"0";"122.0368";"-0.15";"ACID";"C7H6O2";"O=C(O)c1ccccc1";"WPYMKLBDIGXBTP-UHFFFAOYSA-N"
"CHEMBL435191";"EDOTECARIN";"EDOTECARIN|J-107088|PF-804950";"Small molecule";"3.0";"608.56";"17";"29";"-0.73";"241.20";"13";"10";"3";"6";"N";"0.11";"8.82";"2.44";"-1.26";"-1.28";"5";"MOL";"0";"44";"15";"10";"3";"608.1755";"0.87";"NEUTRAL";"C29H28N4O11";"O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO";"QMVPQBFHUJZJCS-NTKFZFFISA-N"
"CHEMBL446452";"ARUNDINE";"1,1-Bis(3'-Indolyl)Methane|3,3'-Diindolylmethane|3,3-Diindolylmethane|ARUNDINE|Diindolylmethane";"Small molecule";"3.0";"246.31";"100";"204";"4.24";"31.58";"0";"2";"0";"2";"N";"0.53";"None";"None";"4.26";"4.26";"4";"MOL";"0";"19";"2";"2";"0";"246.1157";"-0.01";"NEUTRAL";"C17H14N2";"c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1";"VFTRKSBEFQDZKX-UHFFFAOYSA-N"
"CHEMBL4594215";"SULFOMYXIN";"Dynamyxin|GS-6742|SULFOMYXIN|SULFOMYXIN SODIUM|SULPHOMYXIN SODIUM";"Protein";"-1.0";"5323.54";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"4989.8055";"None";"None";"C181H305N48Na15O84S15";"CC(C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@H](C)O.CCCCCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@H](C)O.CC[C@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@H](C)O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]";"WXTCDCIGKZBCDB-QUXGMGRISA-A"
"CHEMBL1200850";"GANCICLOVIR SODIUM";"CYTOVENE|CYTOVENE IV|GANCICLOVIR|GANCICLOVIR (AS SODIUM)|GANCICLOVIR SODIUM|GANCICLOVIR SODIUM SALT|RS-21592 SODIUM";"Small molecule";"4.0";"277.22";"";"";"-1.97";"139.28";"8";"4";"0";"5";"N";"0.49";"10.16";"0.58";"-2.18";"-2.18";"2";"MOL";"0";"18";"9";"5";"0";"255.0968";"0.38";"NEUTRAL";"C9H12N5NaO4";"Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+]";"JJICLMJFIKGAAU-UHFFFAOYSA-M"
"CHEMBL4297729";"COSIBELIMAB";"CK-301|COSIBELIMAB|TG-1501";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201565";"EPOETIN ALFA";"BINOCRIT|EPO|EPOETIN|EPOETIN ALFA|EPREX|ERYTHROPOIETIN|ERYTHROPOIETIN FOR BIOASSAYS|Epoetin alfa|Epogen|Procrit";"Protein";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802171";"ENSOVIBEP";"ENSOVIBEP|MP-0420|MP0420";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL265502";"SURAMIN";"FARMA|FARMA-939|FOURNEAU|METARET|NAGANOL|NSC-34936|SURAMIN|SURAMINE";"Small molecule";"3.0";"1297.30";"195";"489";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1296.0469";"None";"None";"C51H40N6O23S6";"Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1";"FIAFUQMPZJWCLV-UHFFFAOYSA-N"
"CHEMBL4297426";"SAMARIUM SM-153";"SAMARIUM SM-153|SAMARIUM-153|SM-153";"Small molecule";"3.0";"152.92";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"1";"None";"None";"None";"None";"151.9197";"None";"None";"Sm";"";""
"CHEMBL4650291";"FPA144";"FPA144";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
